TO ENG CTRL (M11-29)	IO_NIDAQSCXIDigitalOutput	String	Units	
CIGAR LIGHTER 12VDC	IO_NIDAQSCXIAnalogInput	String	Group	Analog Inputs
CIGAR LIGHTER 12VDC	IO_NIDAQSCXIAnalogInput	Int32	ModuleNmb	6
CIGAR LIGHTER 12VDC	IO_NIDAQSCXIAnalogInput	Double	Max	0
CIGAR LIGHTER 12VDC	IO_NIDAQSCXIAnalogInput	Int32	Samples	1
CIGAR LIGHTER 12VDC	IO_NIDAQSCXIAnalogInput	Boolean	SaveRequired	False
CIGAR LIGHTER 12VDC	IO_NIDAQSCXIAnalogInput	Int32	Channel	8
CIGAR LIGHTER 12VDC	IO_NIDAQSCXIAnalogInput	Int32	InputMode	1
CIGAR LIGHTER 12VDC	IO_NIDAQSCXIAnalogInput	Int32	Polarity	0
CIGAR LIGHTER 12VDC	IO_NIDAQSCXIAnalogInput	Int32	CalType	2
CIGAR LIGHTER 12VDC	IO_NIDAQSCXIAnalogInput	Int32	Direction	0
CIGAR LIGHTER 12VDC	IO_NIDAQSCXIAnalogInput	String	Description	BLK(A-89) IO(608)
CIGAR LIGHTER 12VDC	IO_NIDAQSCXIAnalogInput	Double	Offset	0
CIGAR LIGHTER 12VDC	IO_NIDAQSCXIAnalogInput	Int32	ChassisID	1
CIGAR LIGHTER 12VDC	IO_NIDAQSCXIAnalogInput	String	ClassType	IO_NIDAQSCXIAnalogInput
CIGAR LIGHTER 12VDC	IO_NIDAQSCXIAnalogInput	String	Tag	CIGAR LIGHTER 12VDC
CIGAR LIGHTER 12VDC	IO_NIDAQSCXIAnalogInput	String	Help	15
CIGAR LIGHTER 12VDC	IO_NIDAQSCXIAnalogInput	String	CalDate	
CIGAR LIGHTER 12VDC	IO_NIDAQSCXIAnalogInput	Double	RWV1	0
CIGAR LIGHTER 12VDC	IO_NIDAQSCXIAnalogInput	Double	RawValue	0
CIGAR LIGHTER 12VDC	IO_NIDAQSCXIAnalogInput	String	Device	1
CIGAR LIGHTER 12VDC	IO_NIDAQSCXIAnalogInput	Double	CP1	0
CIGAR LIGHTER 12VDC	IO_NIDAQSCXIAnalogInput	Double	CP2	0
CIGAR LIGHTER 12VDC	IO_NIDAQSCXIAnalogInput	Int32	ProgID	0
CIGAR LIGHTER 12VDC	IO_NIDAQSCXIAnalogInput	String	Type	
CIGAR LIGHTER 12VDC	IO_NIDAQSCXIAnalogInput	String	Mapping	
CIGAR LIGHTER 12VDC	IO_NIDAQSCXIAnalogInput	Double	Value	0
CIGAR LIGHTER 12VDC	IO_NIDAQSCXIAnalogInput	Boolean	RaisesEvent	False
CIGAR LIGHTER 12VDC	IO_NIDAQSCXIAnalogInput	Int32	DeviceNmb	1
CIGAR LIGHTER 12VDC	IO_NIDAQSCXIAnalogInput	Int32	InputRange	10
CIGAR LIGHTER 12VDC	IO_NIDAQSCXIAnalogInput	String	Enabled	0
CIGAR LIGHTER 12VDC	IO_NIDAQSCXIAnalogInput	Double	Min	0
CIGAR LIGHTER 12VDC	IO_NIDAQSCXIAnalogInput	String	Format	0.00
CIGAR LIGHTER 12VDC	IO_NIDAQSCXIAnalogInput	Int32	Gain	1
CIGAR LIGHTER 12VDC	IO_NIDAQSCXIAnalogInput	Double	Scaling	0.1
CIGAR LIGHTER 12VDC	IO_NIDAQSCXIAnalogInput	String	Group	Analog Inputs
CIGAR LIGHTER 12VDC	IO_NIDAQSCXIAnalogInput	String	Detail	CAB(C15-1)  WIRE(504)
CIGAR LIGHTER 12VDC	IO_NIDAQSCXIAnalogInput	Double	RWV2	1
CIGAR LIGHTER 12VDC	IO_NIDAQSCXIAnalogInput	String	Units	
CIGAR LIGHTER GROUND	IO_NIDAQSCXIDigitalInput	String	Group	Digital Inputs
CIGAR LIGHTER GROUND	IO_NIDAQSCXIDigitalInput	Boolean	SaveRequired	False
CIGAR LIGHTER GROUND	IO_NIDAQSCXIDigitalInput	Int32	Channel	17
CIGAR LIGHTER GROUND	IO_NIDAQSCXIDigitalInput	Int32	Invert	0
CIGAR LIGHTER GROUND	IO_NIDAQSCXIDigitalInput	Int32	CalType	0
CIGAR LIGHTER GROUND	IO_NIDAQSCXIDigitalInput	Int32	Direction	0
CIGAR LIGHTER GROUND	IO_NIDAQSCXIDigitalInput	String	Description	BLK(A-50) IO(217)
CIGAR LIGHTER GROUND	IO_NIDAQSCXIDigitalInput	Int32	ChassisID	1
CIGAR LIGHTER GROUND	IO_NIDAQSCXIDigitalInput	String	ClassType	IO_NIDAQSCXIDigitalInput
CIGAR LIGHTER GROUND	IO_NIDAQSCXIDigitalInput	String	Tag	CIGAR LIGHTER GROUND
CIGAR LIGHTER GROUND	IO_NIDAQSCXIDigitalInput	String	Help	15
CIGAR LIGHTER GROUND	IO_NIDAQSCXIDigitalInput	Int32	ModuleNmb	2
CIGAR LIGHTER GROUND	IO_NIDAQSCXIDigitalInput	String	RawValue	
CIGAR LIGHTER GROUND	IO_NIDAQSCXIDigitalInput	String	Device	1
CIGAR LIGHTER GROUND	IO_NIDAQSCXIDigitalInput	Int32	Port	0
CIGAR LIGHTER GROUND	IO_NIDAQSCXIDigitalInput	Int32	ProgID	0
CIGAR LIGHTER GROUND	IO_NIDAQSCXIDigitalInput	String	Type	
CIGAR LIGHTER GROUND	IO_NIDAQSCXIDigitalInput	String	Mapping	
CIGAR LIGHTER GROUND	IO_NIDAQSCXIDigitalInput	Int32	Value	0
CIGAR LIGHTER GROUND	IO_NIDAQSCXIDigitalInput	Boolean	RaisesEvent	False
CIGAR LIGHTER GROUND	IO_NIDAQSCXIDigitalInput	String	Enabled	0
CIGAR LIGHTER GROUND	IO_NIDAQSCXIDigitalInput	String	Format	
CIGAR LIGHTER GROUND	IO_NIDAQSCXIDigitalInput	String	Group	Digital Inputs
CIGAR LIGHTER GROUND	IO_NIDAQSCXIDigitalInput	String	Detail	CAB(C15-2)  WIRE(0)
CIGAR LIGHTER GROUND	IO_NIDAQSCXIDigitalInput	String	Units	
WIPER RETURN POWER SWITCHED	IO_NIDAQSCXIDigitalInput	String	Group	Digital Inputs
WIPER RETURN POWER SWITCHED	IO_NIDAQSCXIDigitalInput	Boolean	SaveRequired	False
WIPER RETURN POWER SWITCHED	IO_NIDAQSCXIDigitalInput	Int32	Channel	2
WIPER RETURN POWER SWITCHED	IO_NIDAQSCXIDigitalInput	Int32	Invert	0
WIPER RETURN POWER SWITCHED	IO_NIDAQSCXIDigitalInput	Int32	CalType	0
WIPER RETURN POWER SWITCHED	IO_NIDAQSCXIDigitalInput	Int32	Direction	0
WIPER RETURN POWER SWITCHED	IO_NIDAQSCXIDigitalInput	String	Description	BLK(A-3) IO(102)
WIPER RETURN POWER SWITCHED	IO_NIDAQSCXIDigitalInput	Int32	ChassisID	1
WIPER RETURN POWER SWITCHED	IO_NIDAQSCXIDigitalInput	String	ClassType	IO_NIDAQSCXIDigitalInput
WIPER RETURN POWER SWITCHED	IO_NIDAQSCXIDigitalInput	String	Tag	WIPER RETURN POWER SWITCHED
WIPER RETURN POWER SWITCHED	IO_NIDAQSCXIDigitalInput	String	Help	17
WIPER RETURN POWER SWITCHED	IO_NIDAQSCXIDigitalInput	Int32	ModuleNmb	1
WIPER RETURN POWER SWITCHED	IO_NIDAQSCXIDigitalInput	String	RawValue	
WIPER RETURN POWER SWITCHED	IO_NIDAQSCXIDigitalInput	String	Device	1
WIPER RETURN POWER SWITCHED	IO_NIDAQSCXIDigitalInput	Int32	Port	0
WIPER RETURN POWER SWITCHED	IO_NIDAQSCXIDigitalInput	Int32	ProgID	0
WIPER RETURN POWER SWITCHED	IO_NIDAQSCXIDigitalInput	String	Type	
WIPER RETURN POWER SWITCHED	IO_NIDAQSCXIDigitalInput	String	Mapping	
WIPER RETURN POWER SWITCHED	IO_NIDAQSCXIDigitalInput	Int32	Value	0
WIPER RETURN POWER SWITCHED	IO_NIDAQSCXIDigitalInput	Boolean	RaisesEvent	False
WIPER RETURN POWER SWITCHED	IO_NIDAQSCXIDigitalInput	String	Enabled	0
WIPER RETURN POWER SWITCHED	IO_NIDAQSCXIDigitalInput	String	Format	
WIPER RETURN POWER SWITCHED	IO_NIDAQSCXIDigitalInput	String	Group	Digital Inputs
WIPER RETURN POWER SWITCHED	IO_NIDAQSCXIDigitalInput	String	Detail	CAB(C20-1)  WIRE(953)
WIPER RETURN POWER SWITCHED	IO_NIDAQSCXIDigitalInput	String	Units	
WIPER MOTOR POWER	IO_NIDAQSCXIDigitalInput	String	Group	Digital Inputs
WIPER MOTOR POWER	IO_NIDAQSCXIDigitalInput	Boolean	SaveRequired	False
WIPER MOTOR POWER	IO_NIDAQSCXIDigitalInput	Int32	Channel	3
WIPER MOTOR POWER	IO_NIDAQSCXIDigitalInput	Int32	Invert	0
WIPER MOTOR POWER	IO_NIDAQSCXIDigitalInput	Int32	CalType	0
WIPER MOTOR POWER	IO_NIDAQSCXIDigitalInput	Int32	Direction	0
WIPER MOTOR POWER	IO_NIDAQSCXIDigitalInput	String	Description	BLK(A-4) IO(103)
WIPER MOTOR POWER	IO_NIDAQSCXIDigitalInput	Int32	ChassisID	1
WIPER MOTOR POWER	IO_NIDAQSCXIDigitalInput	String	ClassType	IO_NIDAQSCXIDigitalInput
WIPER MOTOR POWER	IO_NIDAQSCXIDigitalInput	String	Tag	WIPER MOTOR POWER
WIPER MOTOR POWER	IO_NIDAQSCXIDigitalInput	String	Help	17
WIPER MOTOR POWER	IO_NIDAQSCXIDigitalInput	Int32	ModuleNmb	1
WIPER MOTOR POWER	IO_NIDAQSCXIDigitalInput	String	RawValue	
WIPER MOTOR POWER	IO_NIDAQSCXIDigitalInput	String	Device	1
WIPER MOTOR POWER	IO_NIDAQSCXIDigitalInput	Int32	Port	0
WIPER MOTOR POWER	IO_NIDAQSCXIDigitalInput	Int32	ProgID	0
WIPER MOTOR POWER	IO_NIDAQSCXIDigitalInput	String	Type	
WIPER MOTOR POWER	IO_NIDAQSCXIDigitalInput	String	Mapping	
WIPER MOTOR POWER	IO_NIDAQSCXIDigitalInput	Int32	Value	0
WIPER MOTOR POWER	IO_NIDAQSCXIDigitalInput	Boolean	RaisesEvent	False
WIPER MOTOR POWER	IO_NIDAQSCXIDigitalInput	String	Enabled	0
WIPER MOTOR POWER	IO_NIDAQSCXIDigitalInput	String	Format	
WIPER MOTOR POWER	IO_NIDAQSCXIDigitalInput	String	Group	Digital Inputs
WIPER MOTOR POWER	IO_NIDAQSCXIDigitalInput	String	Detail	CAB(C20-2)  WIRE(935)
WIPER MOTOR POWER	IO_NIDAQSCXIDigitalInput	String	Units	
WIPER RETURN SIGNAL	IO_NIDAQSCXIDigitalOutput	String	Group	Digital Outputs
WIPER RETURN SIGNAL	IO_NIDAQSCXIDigitalOutput	Boolean	SaveRequired	False
WIPER RETURN SIGNAL	IO_NIDAQSCXIDigitalOutput	Int32	Channel	5
WIPER RETURN SIGNAL	IO_NIDAQSCXIDigitalOutput	Int32	Invert	1
WIPER RETURN SIGNAL	IO_NIDAQSCXIDigitalOutput	Int32	CalType	0
WIPER RETURN SIGNAL	IO_NIDAQSCXIDigitalOutput	Int32	Direction	1
WIPER RETURN SIGNAL	IO_NIDAQSCXIDigitalOutput	String	Description	BLK(B-3) IO(405)
WIPER RETURN SIGNAL	IO_NIDAQSCXIDigitalOutput	Int32	ChassisID	1
WIPER RETURN SIGNAL	IO_NIDAQSCXIDigitalOutput	String	ClassType	IO_NIDAQSCXIDigitalOutput
WIPER RETURN SIGNAL	IO_NIDAQSCXIDigitalOutput	String	Tag	WIPER RETURN SIGNAL
WIPER RETURN SIGNAL	IO_NIDAQSCXIDigitalOutput	String	Help	17
WIPER RETURN SIGNAL	IO_NIDAQSCXIDigitalOutput	Int32	ModuleNmb	4
WIPER RETURN SIGNAL	IO_NIDAQSCXIDigitalOutput	String	RawValue	
WIPER RETURN SIGNAL	IO_NIDAQSCXIDigitalOutput	String	Device	1
WIPER RETURN SIGNAL	IO_NIDAQSCXIDigitalOutput	Int32	Port	0
WIPER RETURN SIGNAL	IO_NIDAQSCXIDigitalOutput	Int32	ProgID	0
WIPER RETURN SIGNAL	IO_NIDAQSCXIDigitalOutput	String	Type	
WIPER RETURN SIGNAL	IO_NIDAQSCXIDigitalOutput	String	Mapping	
WIPER RETURN SIGNAL	IO_NIDAQSCXIDigitalOutput	Int32	Value	0
WIPER RETURN SIGNAL	IO_NIDAQSCXIDigitalOutput	Boolean	RaisesEvent	False
WIPER RETURN SIGNAL	IO_NIDAQSCXIDigitalOutput	String	Enabled	0
WIPER RETURN SIGNAL	IO_NIDAQSCXIDigitalOutput	String	Format	
WIPER RETURN SIGNAL	IO_NIDAQSCXIDigitalOutput	String	Group	Digital Outputs
WIPER RETURN SIGNAL	IO_NIDAQSCXIDigitalOutput	String	Detail	CAB(C20-3)  WIRE(934)
WIPER RETURN SIGNAL	IO_NIDAQSCXIDigitalOutput	String	Units	
WIPER GROUND	IO_NIDAQSCXIDigitalInput	String	Group	Digital Inputs
WIPER GROUND	IO_NIDAQSCXIDigitalInput	Boolean	SaveRequired	False
WIPER GROUND	IO_NIDAQSCXIDigitalInput	Int32	Channel	18
WIPER GROUND	IO_NIDAQSCXIDigitalInput	Int32	Invert	0
WIPER GROUND	IO_NIDAQSCXIDigitalInput	Int32	CalType	0
WIPER GROUND	IO_NIDAQSCXIDigitalInput	Int32	Direction	0
WIPER GROUND	IO_NIDAQSCXIDigitalInput	String	Description	BLK(A-51) IO(218)
WIPER GROUND	IO_NIDAQSCXIDigitalInput	Int32	ChassisID	1
WIPER GROUND	IO_NIDAQSCXIDigitalInput	String	ClassType	IO_NIDAQSCXIDigitalInput
WIPER GROUND	IO_NIDAQSCXIDigitalInput	String	Tag	WIPER GROUND
WIPER GROUND	IO_NIDAQSCXIDigitalInput	String	Help	17
WIPER GROUND	IO_NIDAQSCXIDigitalInput	Int32	ModuleNmb	2
WIPER GROUND	IO_NIDAQSCXIDigitalInput	String	RawValue	
WIPER GROUND	IO_NIDAQSCXIDigitalInput	String	Device	1
WIPER GROUND	IO_NIDAQSCXIDigitalInput	Int32	Port	0
WIPER GROUND	IO_NIDAQSCXIDigitalInput	Int32	ProgID	0
WIPER GROUND	IO_NIDAQSCXIDigitalInput	String	Type	
WIPER GROUND	IO_NIDAQSCXIDigitalInput	String	Mapping	
WIPER GROUND	IO_NIDAQSCXIDigitalInput	Int32	Value	0
WIPER GROUND	IO_NIDAQSCXIDigitalInput	Boolean	RaisesEvent	False
WIPER GROUND	IO_NIDAQSCXIDigitalInput	String	Enabled	0
WIPER GROUND	IO_NIDAQSCXIDigitalInput	String	Format	
WIPER GROUND	IO_NIDAQSCXIDigitalInput	String	Group	Digital Inputs
WIPER GROUND	IO_NIDAQSCXIDigitalInput	String	Detail	CAB(C20-4)  WIRE(0)
WIPER GROUND	IO_NIDAQSCXIDigitalInput	String	Units	
LIGHTS REAR LEFT	IO_NIDAQSCXIDigitalInput	String	Group	Digital Inputs
LIGHTS REAR LEFT	IO_NIDAQSCXIDigitalInput	Boolean	SaveRequired	False
LIGHTS REAR LEFT	IO_NIDAQSCXIDigitalInput	Int32	Channel	4
LIGHTS REAR LEFT	IO_NIDAQSCXIDigitalInput	Int32	Invert	0
LIGHTS REAR LEFT	IO_NIDAQSCXIDigitalInput	Int32	CalType	0
LIGHTS REAR LEFT	IO_NIDAQSCXIDigitalInput	Int32	Direction	0
LIGHTS REAR LEFT	IO_NIDAQSCXIDigitalInput	String	Description	BLK(A-5) IO(104)
LIGHTS REAR LEFT	IO_NIDAQSCXIDigitalInput	Int32	ChassisID	1
LIGHTS REAR LEFT	IO_NIDAQSCXIDigitalInput	String	ClassType	IO_NIDAQSCXIDigitalInput
LIGHTS REAR LEFT	IO_NIDAQSCXIDigitalInput	String	Tag	LIGHTS REAR LEFT
LIGHTS REAR LEFT	IO_NIDAQSCXIDigitalInput	String	Help	12
LIGHTS REAR LEFT	IO_NIDAQSCXIDigitalInput	Int32	ModuleNmb	1
LIGHTS REAR LEFT	IO_NIDAQSCXIDigitalInput	String	RawValue	
LIGHTS REAR LEFT	IO_NIDAQSCXIDigitalInput	String	Device	1
LIGHTS REAR LEFT	IO_NIDAQSCXIDigitalInput	Int32	Port	0
LIGHTS REAR LEFT	IO_NIDAQSCXIDigitalInput	Int32	ProgID	0
LIGHTS REAR LEFT	IO_NIDAQSCXIDigitalInput	String	Type	
LIGHTS REAR LEFT	IO_NIDAQSCXIDigitalInput	String	Mapping	
LIGHTS REAR LEFT	IO_NIDAQSCXIDigitalInput	Int32	Value	0
LIGHTS REAR LEFT	IO_NIDAQSCXIDigitalInput	Boolean	RaisesEvent	False
LIGHTS REAR LEFT	IO_NIDAQSCXIDigitalInput	String	Enabled	0
LIGHTS REAR LEFT	IO_NIDAQSCXIDigitalInput	String	Format	
LIGHTS REAR LEFT	IO_NIDAQSCXIDigitalInput	String	Group	Digital Inputs
LIGHTS REAR LEFT	IO_NIDAQSCXIDigitalInput	String	Detail	CAB(L2-1)  WIRE(921)
LIGHTS REAR LEFT	IO_NIDAQSCXIDigitalInput	String	Units	
LIGHTS GROUND REAR LEFT	IO_NIDAQSCXIDigitalInput	String	Group	Digital Inputs
LIGHTS GROUND REAR LEFT	IO_NIDAQSCXIDigitalInput	Boolean	SaveRequired	False
LIGHTS GROUND REAR LEFT	IO_NIDAQSCXIDigitalInput	Int32	Channel	19
LIGHTS GROUND REAR LEFT	IO_NIDAQSCXIDigitalInput	Int32	Invert	0
LIGHTS GROUND REAR LEFT	IO_NIDAQSCXIDigitalInput	Int32	CalType	0
LIGHTS GROUND REAR LEFT	IO_NIDAQSCXIDigitalInput	Int32	Direction	0
LIGHTS GROUND REAR LEFT	IO_NIDAQSCXIDigitalInput	String	Description	BLK(A-52) IO(219)
LIGHTS GROUND REAR LEFT	IO_NIDAQSCXIDigitalInput	Int32	ChassisID	1
LIGHTS GROUND REAR LEFT	IO_NIDAQSCXIDigitalInput	String	ClassType	IO_NIDAQSCXIDigitalInput
LIGHTS GROUND REAR LEFT	IO_NIDAQSCXIDigitalInput	String	Tag	LIGHTS GROUND REAR LEFT
LIGHTS GROUND REAR LEFT	IO_NIDAQSCXIDigitalInput	String	Help	12
LIGHTS GROUND REAR LEFT	IO_NIDAQSCXIDigitalInput	Int32	ModuleNmb	2
LIGHTS GROUND REAR LEFT	IO_NIDAQSCXIDigitalInput	String	RawValue	
LIGHTS GROUND REAR LEFT	IO_NIDAQSCXIDigitalInput	String	Device	1
LIGHTS GROUND REAR LEFT	IO_NIDAQSCXIDigitalInput	Int32	Port	0
LIGHTS GROUND REAR LEFT	IO_NIDAQSCXIDigitalInput	Int32	ProgID	0
LIGHTS GROUND REAR LEFT	IO_NIDAQSCXIDigitalInput	String	Type	
LIGHTS GROUND REAR LEFT	IO_NIDAQSCXIDigitalInput	String	Mapping	
LIGHTS GROUND REAR LEFT	IO_NIDAQSCXIDigitalInput	Int32	Value	0
LIGHTS GROUND REAR LEFT	IO_NIDAQSCXIDigitalInput	Boolean	RaisesEvent	False
LIGHTS GROUND REAR LEFT	IO_NIDAQSCXIDigitalInput	String	Enabled	0
LIGHTS GROUND REAR LEFT	IO_NIDAQSCXIDigitalInput	String	Format	
LIGHTS GROUND REAR LEFT	IO_NIDAQSCXIDigitalInput	String	Group	Digital Inputs
LIGHTS GROUND REAR LEFT	IO_NIDAQSCXIDigitalInput	String	Detail	CAB(L2-2)  WIRE(0)
LIGHTS GROUND REAR LEFT	IO_NIDAQSCXIDigitalInput	String	Units	
LIGHTS REAR RIGHT	IO_NIDAQSCXIDigitalInput	String	Group	Digital Inputs
LIGHTS REAR RIGHT	IO_NIDAQSCXIDigitalInput	Boolean	SaveRequired	False
LIGHTS REAR RIGHT	IO_NIDAQSCXIDigitalInput	Int32	Channel	5
LIGHTS REAR RIGHT	IO_NIDAQSCXIDigitalInput	Int32	Invert	0
LIGHTS REAR RIGHT	IO_NIDAQSCXIDigitalInput	Int32	CalType	0
LIGHTS REAR RIGHT	IO_NIDAQSCXIDigitalInput	Int32	Direction	0
LIGHTS REAR RIGHT	IO_NIDAQSCXIDigitalInput	String	Description	BLK(A-6) IO(105)
LIGHTS REAR RIGHT	IO_NIDAQSCXIDigitalInput	Int32	ChassisID	1
LIGHTS REAR RIGHT	IO_NIDAQSCXIDigitalInput	String	ClassType	IO_NIDAQSCXIDigitalInput
LIGHTS REAR RIGHT	IO_NIDAQSCXIDigitalInput	String	Tag	LIGHTS REAR RIGHT
LIGHTS REAR RIGHT	IO_NIDAQSCXIDigitalInput	String	Help	12
LIGHTS REAR RIGHT	IO_NIDAQSCXIDigitalInput	Int32	ModuleNmb	1
LIGHTS REAR RIGHT	IO_NIDAQSCXIDigitalInput	String	RawValue	
LIGHTS REAR RIGHT	IO_NIDAQSCXIDigitalInput	String	Device	1
LIGHTS REAR RIGHT	IO_NIDAQSCXIDigitalInput	Int32	Port	0
LIGHTS REAR RIGHT	IO_NIDAQSCXIDigitalInput	Int32	ProgID	0
LIGHTS REAR RIGHT	IO_NIDAQSCXIDigitalInput	String	Type	
LIGHTS REAR RIGHT	IO_NIDAQSCXIDigitalInput	String	Mapping	
LIGHTS REAR RIGHT	IO_NIDAQSCXIDigitalInput	Int32	Value	0
LIGHTS REAR RIGHT	IO_NIDAQSCXIDigitalInput	Boolean	RaisesEvent	False
LIGHTS REAR RIGHT	IO_NIDAQSCXIDigitalInput	String	Enabled	0
LIGHTS REAR RIGHT	IO_NIDAQSCXIDigitalInput	String	Format	
LIGHTS REAR RIGHT	IO_NIDAQSCXIDigitalInput	String	Group	Digital Inputs
LIGHTS REAR RIGHT	IO_NIDAQSCXIDigitalInput	String	Detail	CAB(L3-1)  WIRE(921)
LIGHTS REAR RIGHT	IO_NIDAQSCXIDigitalInput	String	Units	
LIGHTS GROUND REAR RIGHT	IO_NIDAQSCXIDigitalInput	String	Group	Digital Inputs
LIGHTS GROUND REAR RIGHT	IO_NIDAQSCXIDigitalInput	Boolean	SaveRequired	False
LIGHTS GROUND REAR RIGHT	IO_NIDAQSCXIDigitalInput	Int32	Channel	20
LIGHTS GROUND REAR RIGHT	IO_NIDAQSCXIDigitalInput	Int32	Invert	0
LIGHTS GROUND REAR RIGHT	IO_NIDAQSCXIDigitalInput	Int32	CalType	0
LIGHTS GROUND REAR RIGHT	IO_NIDAQSCXIDigitalInput	Int32	Direction	0
LIGHTS GROUND REAR RIGHT	IO_NIDAQSCXIDigitalInput	String	Description	BLK(A-53) IO(220)
LIGHTS GROUND REAR RIGHT	IO_NIDAQSCXIDigitalInput	Int32	ChassisID	1
LIGHTS GROUND REAR RIGHT	IO_NIDAQSCXIDigitalInput	String	ClassType	IO_NIDAQSCXIDigitalInput
LIGHTS GROUND REAR RIGHT	IO_NIDAQSCXIDigitalInput	String	Tag	LIGHTS GROUND REAR RIGHT
LIGHTS GROUND REAR RIGHT	IO_NIDAQSCXIDigitalInput	String	Help	12
LIGHTS GROUND REAR RIGHT	IO_NIDAQSCXIDigitalInput	Int32	ModuleNmb	2
LIGHTS GROUND REAR RIGHT	IO_NIDAQSCXIDigitalInput	String	RawValue	
LIGHTS GROUND REAR RIGHT	IO_NIDAQSCXIDigitalInput	String	Device	1
LIGHTS GROUND REAR RIGHT	IO_NIDAQSCXIDigitalInput	Int32	Port	0
LIGHTS GROUND REAR RIGHT	IO_NIDAQSCXIDigitalInput	Int32	ProgID	0
LIGHTS GROUND REAR RIGHT	IO_NIDAQSCXIDigitalInput	String	Type	
LIGHTS GROUND REAR RIGHT	IO_NIDAQSCXIDigitalInput	String	Mapping	
LIGHTS GROUND REAR RIGHT	IO_NIDAQSCXIDigitalInput	Int32	Value	0
LIGHTS GROUND REAR RIGHT	IO_NIDAQSCXIDigitalInput	Boolean	RaisesEvent	False
LIGHTS GROUND REAR RIGHT	IO_NIDAQSCXIDigitalInput	String	Enabled	0
LIGHTS GROUND REAR RIGHT	IO_NIDAQSCXIDigitalInput	String	Format	
LIGHTS GROUND REAR RIGHT	IO_NIDAQSCXIDigitalInput	String	Group	Digital Inputs
LIGHTS GROUND REAR RIGHT	IO_NIDAQSCXIDigitalInput	String	Detail	CAB(L3-2)  WIRE(0)
LIGHTS GROUND REAR RIGHT	IO_NIDAQSCXIDigitalInput	String	Units	
LIGHTS FRONT LEFT	IO_NIDAQSCXIDigitalInput	String	Group	Digital Inputs
LIGHTS FRONT LEFT	IO_NIDAQSCXIDigitalInput	Boolean	SaveRequired	False
LIGHTS FRONT LEFT	IO_NIDAQSCXIDigitalInput	Int32	Channel	6
LIGHTS FRONT LEFT	IO_NIDAQSCXIDigitalInput	Int32	Invert	0
LIGHTS FRONT LEFT	IO_NIDAQSCXIDigitalInput	Int32	CalType	0
LIGHTS FRONT LEFT	IO_NIDAQSCXIDigitalInput	Int32	Direction	0
LIGHTS FRONT LEFT	IO_NIDAQSCXIDigitalInput	String	Description	BLK(A-7) IO(106)
LIGHTS FRONT LEFT	IO_NIDAQSCXIDigitalInput	Int32	ChassisID	1
LIGHTS FRONT LEFT	IO_NIDAQSCXIDigitalInput	String	ClassType	IO_NIDAQSCXIDigitalInput
LIGHTS FRONT LEFT	IO_NIDAQSCXIDigitalInput	String	Tag	LIGHTS FRONT LEFT
LIGHTS FRONT LEFT	IO_NIDAQSCXIDigitalInput	String	Help	12
LIGHTS FRONT LEFT	IO_NIDAQSCXIDigitalInput	Int32	ModuleNmb	1
LIGHTS FRONT LEFT	IO_NIDAQSCXIDigitalInput	String	RawValue	
LIGHTS FRONT LEFT	IO_NIDAQSCXIDigitalInput	String	Device	1
LIGHTS FRONT LEFT	IO_NIDAQSCXIDigitalInput	Int32	Port	0
LIGHTS FRONT LEFT	IO_NIDAQSCXIDigitalInput	Int32	ProgID	0
LIGHTS FRONT LEFT	IO_NIDAQSCXIDigitalInput	String	Type	
LIGHTS FRONT LEFT	IO_NIDAQSCXIDigitalInput	String	Mapping	
LIGHTS FRONT LEFT	IO_NIDAQSCXIDigitalInput	Int32	Value	0
LIGHTS FRONT LEFT	IO_NIDAQSCXIDigitalInput	Boolean	RaisesEvent	False
LIGHTS FRONT LEFT	IO_NIDAQSCXIDigitalInput	String	Enabled	0
LIGHTS FRONT LEFT	IO_NIDAQSCXIDigitalInput	String	Format	
LIGHTS FRONT LEFT	IO_NIDAQSCXIDigitalInput	String	Group	Digital Inputs
LIGHTS FRONT LEFT	IO_NIDAQSCXIDigitalInput	String	Detail	CAB(L4-1)  WIRE(911B)
LIGHTS FRONT LEFT	IO_NIDAQSCXIDigitalInput	String	Units	
LIGHTS GROUND FRONT LEFT	IO_NIDAQSCXIDigitalInput	String	Group	Digital Inputs
LIGHTS GROUND FRONT LEFT	IO_NIDAQSCXIDigitalInput	Boolean	SaveRequired	False
LIGHTS GROUND FRONT LEFT	IO_NIDAQSCXIDigitalInput	Int32	Channel	21
LIGHTS GROUND FRONT LEFT	IO_NIDAQSCXIDigitalInput	Int32	Invert	0
LIGHTS GROUND FRONT LEFT	IO_NIDAQSCXIDigitalInput	Int32	CalType	0
LIGHTS GROUND FRONT LEFT	IO_NIDAQSCXIDigitalInput	Int32	Direction	0
LIGHTS GROUND FRONT LEFT	IO_NIDAQSCXIDigitalInput	String	Description	BLK(A-54) IO(221)
LIGHTS GROUND FRONT LEFT	IO_NIDAQSCXIDigitalInput	Int32	ChassisID	1
LIGHTS GROUND FRONT LEFT	IO_NIDAQSCXIDigitalInput	String	ClassType	IO_NIDAQSCXIDigitalInput
LIGHTS GROUND FRONT LEFT	IO_NIDAQSCXIDigitalInput	String	Tag	LIGHTS GROUND FRONT LEFT
LIGHTS GROUND FRONT LEFT	IO_NIDAQSCXIDigitalInput	String	Help	12
